Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
38060,755.921,304.4258079,159.3401004,1.910541083,0.852079779,38480,220.1351791,0.702940307,0.989085239,0.837000711,0.723116022,0.007998576,0.001349039,0.522896781,0.999015782,HOROZ
38110,861.568,310.1777403,157.4886783,1.969524055,0.861512194,39200,220.2797291,0.643924034,0.972193878,0.645163356,0.71017259,0.008139012,0.001277048,0.504345107,0.99331982,HOROZ
38253,754.503,292.3137852,167.5594087,1.744538176,0.819403182,38857,220.6926195,0.808560558,0.984455825,0.844410107,0.75498533,0.007641591,0.001531502,0.570002848,0.994391729,HOROZ
38294,771.058,306.0067702,160.3861358,1.907937795,0.851640669,38844,220.8108583,0.827191429,0.985840799,0.809406154,0.721588147,0.007990985,0.001336404,0.520689454,0.993443088,HOROZ
38427,756.323,306.5338861,160.5917844,1.908776886,0.851782424,38773,221.1939782,0.796976108,0.991076264,0.844173528,0.721597149,0.007977044,0.001334139,0.520702445,0.993904791,HOROZ
38427,756.323,306.5338861,160.5917844,1.908776886,0.851782424,38773,221.1939782,0.796976108,0.991076264,0.844173528,0.721597149,0.007977044,0.001334139,0.520702445,0.993904791,HOROZ
38470,762.336,304.5889469,162.0116492,1.880043493,0.846805548,38914,221.3177022,0.801825837,0.988590225,0.831838836,0.726611075,0.007917571,0.001361381,0.527963654,0.992594633,HOROZ
38532,775.776,316.7127725,155.3148449,2.039166139,0.871499422,39015,221.4959732,0.675005255,0.987620146,0.804560554,0.699359143,0.008219474,0.0012129,0.489103211,0.997362706,HOROZ
38637,771.623,315.0881849,156.7460168,2.010183043,0.867482824,39096,221.797557,0.605216165,0.988259669,0.815460508,0.703922164,0.008155089,0.001235114,0.495506413,0.996058589,HOROZ
38833,768.636,299.9610879,166.7458641,1.798911712,0.831254758,39550,222.3594191,0.790413189,0.981871049,0.825979682,0.741294215,0.007724386,0.001438819,0.549517113,0.98853277,HOROZ
38891,791.343,319.4999963,156.8696185,2.036723231,0.87116818,39651,222.5254123,0.650025071,0.980832766,0.780421893,0.696480172,0.008215268,0.00119244,0.48508463,0.987983135,HOROZ
38891,791.343,319.4999963,156.8696185,2.036723231,0.87116818,39651,222.5254123,0.650025071,0.980832766,0.780421893,0.696480172,0.008215268,0.00119244,0.48508463,0.987983135,HOROZ
38970,770.803,314.1828398,158.6797489,1.979980697,0.86308691,39358,222.7513076,0.630276565,0.990141775,0.824239602,0.708986232,0.008062172,0.001256559,0.502661477,0.995260021,HOROZ
39158,742.484,281.3341448,178.5597857,1.575573938,0.772767383,39590,223.2879623,0.69429078,0.989088154,0.89259853,0.793675302,0.007184589,0.001758544,0.629920485,0.992486299,HOROZ
39202,792.773,321.8306469,158.0305092,2.036509586,0.871139148,40240,223.4133761,0.662531688,0.974204771,0.783827303,0.694195467,0.008209547,0.001176051,0.481907346,0.98140893,HOROZ
39211,771.196,315.4782466,158.8206555,1.986380458,0.864037046,39693,223.4390203,0.702517244,0.987856801,0.82849186,0.70825492,0.008045657,0.001248819,0.501625032,0.996418161,HOROZ
39377,777.438,312.4027624,161.8858003,1.92977248,0.855262012,39983,223.911486,0.741409501,0.984843559,0.818692781,0.716739776,0.007933635,0.001291511,0.513715907,0.991354819,HOROZ
39407,778.877,309.9389373,164.1539185,1.888099536,0.848226848,40004,223.996765,0.732363217,0.985076492,0.816291885,0.722712567,0.007865073,0.001323564,0.522313455,0.986179791,HOROZ
39441,762.355,298.8360953,169.1584032,1.766605085,0.824365783,39892,224.0933754,0.693797495,0.988694475,0.85279231,0.749887242,0.007576788,0.001477913,0.562330876,0.993416585,HOROZ
39474,778.662,314.8992903,160.743702,1.959014794,0.859901103,39998,224.1871044,0.604743083,0.986899345,0.818131358,0.711932708,0.007977385,0.001264143,0.50684818,0.992923084,HOROZ
39539,798.227,317.2686272,161.3747082,1.966036876,0.860980799,40420,224.3716077,0.589430531,0.978203859,0.779799079,0.707197588,0.008024195,0.001238067,0.500128428,0.983270932,HOROZ
39557,765.521,303.6402703,167.2081587,1.815941714,0.834717452,40200,224.4226741,0.812675912,0.984004975,0.848240479,0.739107082,0.007676019,0.00141301,0.546279279,0.992011329,HOROZ
39596,789.504,318.047727,159.8525261,1.989632162,0.864515902,40203,224.5332782,0.658462766,0.984901624,0.798274966,0.705973535,0.00803232,0.001230763,0.498398633,0.991629949,HOROZ
39623,764.058,289.4156804,176.0836099,1.64362646,0.793622306,40333,224.6098183,0.695506407,0.982396549,0.852912666,0.776080335,0.007304234,0.001634486,0.602300687,0.989957346,HOROZ
39649,791.745,308.2641445,165.5534903,1.862021416,0.843549934,40470,224.683499,0.683674173,0.979713368,0.794824862,0.728866795,0.007774828,0.001353515,0.531246805,0.989192928,HOROZ
39657,798.425,331.2468658,152.89654,2.166477186,0.887099197,40152,224.7061651,0.789665472,0.987671847,0.781738439,0.678364653,0.008352797,0.0010911,0.460178602,0.996966443,HOROZ
39709,810.463,330.6122854,153.5966997,2.152469982,0.885529814,40385,224.8534391,0.612226334,0.983261112,0.759683036,0.680112171,0.008325878,0.001098834,0.462552565,0.995630511,HOROZ
39762,776.76,304.8109483,167.2656057,1.822316949,0.835985218,40364,225.0034461,0.634993133,0.98508572,0.828141176,0.738173768,0.007665886,0.00140403,0.544900511,0.992981438,HOROZ
39767,799.83,334.2726536,153.2458553,2.181283487,0.888722428,40598,225.0175926,0.613101662,0.979531011,0.781155175,0.673155851,0.00840578,0.001064683,0.4531388,0.988424181,HOROZ
39768,785.134,314.3808639,162.3928933,1.935927475,0.856258068,40336,225.0204218,0.797305425,0.985918286,0.810692294,0.715757375,0.007905373,0.001279869,0.512308619,0.991792332,HOROZ
39788,764.43,296.2335581,174.5837852,1.696798805,0.807881424,40559,225.0769979,0.772882673,0.980990656,0.855631034,0.759795748,0.007445299,0.001530556,0.577289579,0.979544268,HOROZ
39815,787.804,319.7313152,161.0789039,1.984936,0.863823489,40483,225.1533532,0.62815537,0.983499247,0.806158098,0.7041955,0.008030424,0.001218123,0.495891302,0.984312497,HOROZ
39817,772.004,312.1685131,163.0038188,1.915099384,0.852843802,40310,225.1590082,0.62867293,0.987769784,0.83953595,0.721273923,0.007840081,0.001308884,0.520236072,0.996303782,HOROZ
39845,839.384,316.9631893,161.958923,1.957059133,0.859598091,40836,225.2381621,0.808543019,0.975732197,0.710660737,0.710612998,0.007954905,0.001251259,0.504970832,0.988257779,HOROZ
39889,774.676,318.6391545,159.8224434,1.99370719,0.865112329,40193,225.3624907,0.729926072,0.992436494,0.835262166,0.707265531,0.007988146,0.001232979,0.500224531,0.997301244,HOROZ
39931,785.747,320.9856849,159.5821638,2.011413289,0.867657238,40451,225.481104,0.805255304,0.987144941,0.812745526,0.702464672,0.008038509,0.001207406,0.493456616,0.992545195,HOROZ
40022,814.562,303.9554133,170.8870495,1.778691915,0.826993889,40845,225.7378857,0.669555325,0.979850655,0.757984561,0.742667759,0.007594708,0.001425178,0.551555401,0.981047132,HOROZ
40074,783.028,325.4723144,157.6263883,2.064833928,0.874901751,40557,225.8844871,0.820768049,0.988090835,0.821330544,0.694020588,0.008121783,0.001162306,0.481664577,0.99455736,HOROZ
40079,808.532,309.3693472,168.7779429,1.832996314,0.83807513,41384,225.8985784,0.733402869,0.968466074,0.770428456,0.730190565,0.007718989,0.001353583,0.533178261,0.977313787,HOROZ
40090,774.16,310.9753867,164.7818927,1.887193925,0.8480681,40565,225.9295761,0.658292282,0.988290398,0.840590474,0.726519158,0.007756932,0.001333086,0.527830087,0.996117733,HOROZ
40101,782.797,312.0999066,164.072804,1.902203772,0.850666307,40619,225.9605695,0.710632642,0.987247347,0.822369058,0.72400076,0.007782846,0.00131909,0.5241771,0.997091658,HOROZ
40110,788.776,324.1950783,158.7281502,2.042454838,0.871943275,40762,225.9859246,0.624532885,0.98400471,0.810130812,0.697067722,0.00808265,0.001177154,0.485903409,0.992435768,HOROZ
40307,792.925,321.5996431,161.1916111,1.995138834,0.865320902,40880,226.5402091,0.61331406,0.985983366,0.805612354,0.704416855,0.007978754,0.001211808,0.496203105,0.989994085,HOROZ
40324,798.228,323.2098076,160.2451713,2.016970653,0.86844071,40810,226.5879772,0.716998578,0.988091154,0.795279073,0.701055388,0.008015321,0.001194291,0.491478657,0.991298028,HOROZ
40351,798.577,323.546597,159.4025185,2.029745829,0.870214792,40826,226.6638235,0.675998057,0.988365257,0.795116142,0.70056006,0.008018304,0.001191362,0.490784398,0.996167584,HOROZ
40418,780.121,316.1365416,163.8126042,1.929867016,0.855277392,40814,226.8519251,0.651398917,0.990297447,0.834566112,0.717575779,0.007821677,0.001279236,0.514914999,0.993717472,HOROZ
40485,803.073,334.3901428,156.0020136,2.143498888,0.884506984,41117,227.0398709,0.598447894,0.984629229,0.788849143,0.678966996,0.008259606,0.001082764,0.460996182,0.988144804,HOROZ
40487,793.494,320.5711183,162.2852597,1.975355734,0.862393853,41041,227.0454788,0.630461864,0.986501304,0.808049875,0.70825307,0.007917878,0.001228973,0.501622412,0.990882707,HOROZ
40555,794.798,332.4682609,156.3096685,2.12698462,0.882586983,40985,227.2360661,0.692182966,0.989508357,0.806753278,0.683481983,0.00819796,0.001103555,0.467147621,0.993615804,HOROZ
40587,799.002,325.5266303,160.211505,2.031855517,0.870504205,41240,227.3256989,0.623916252,0.984165858,0.798915933,0.698332111,0.008020465,0.001176596,0.487667737,0.990870383,HOROZ
40669,796.464,321.7839798,162.7094508,1.977660045,0.862739834,41539,227.555222,0.625436371,0.979055827,0.805640067,0.707167654,0.007912267,0.001220591,0.50008609,0.98900028,HOROZ
40669,803.675,324.5929153,160.2976462,2.02493875,0.869551599,41155,227.555222,0.619123736,0.988190985,0.791247662,0.701048024,0.007981335,0.001189177,0.491468332,0.995193271,HOROZ
40704,788.385,318.9302769,163.6593084,1.948745109,0.8582985,41333,227.6531186,0.63606957,0.984782135,0.822943934,0.713802154,0.007835355,0.001254729,0.509513515,0.992911971,HOROZ
40711,781.572,318.9250429,163.1323745,1.955007667,0.859279143,41251,227.6726929,0.803089184,0.986909408,0.837497751,0.713875244,0.007833879,0.001255006,0.509617865,0.996306832,HOROZ
40769,812.578,329.6831125,158.2840497,2.082857452,0.877208474,41473,227.8348152,0.704419794,0.983025101,0.775907238,0.691072143,0.008086613,0.001137732,0.477580707,0.994732535,HOROZ
40804,790.802,323.4756481,163.2877166,1.981016422,0.863241374,41636,227.9325918,0.787569967,0.980017293,0.819930582,0.704636015,0.007927547,0.00120553,0.496511914,0.983598255,HOROZ
40804,790.802,323.4756481,163.2877166,1.981016422,0.863241374,41636,227.9325918,0.787569967,0.980017293,0.819930582,0.704636015,0.007927547,0.00120553,0.496511914,0.983598255,HOROZ
41043,797.806,331.2374602,158.5452197,2.089230195,0.878008414,41600,228.5991484,0.619610507,0.986610577,0.810315909,0.690136762,0.008070498,0.00112933,0.476288751,0.99507684,HOROZ
31519,676.641,255.0735621,157.80274,1.616407689,0.785662138,32065,200.3278244,0.758032708,0.982972088,0.865098731,0.785372748,0.008092692,0.001899224,0.616810353,0.997016997,SIRA
31751,671.914,244.102719,168.5224911,1.448487483,0.723451399,32462,201.0637431,0.69428409,0.978097468,0.883771295,0.82368498,0.007688032,0.002182929,0.678456946,0.982736393,SIRA
32857,668.106,233.8049677,179.500919,1.30252797,0.640764092,33185,204.535649,0.775569456,0.990116016,0.925011278,0.874813102,0.007115834,0.002570791,0.765297963,0.996822002,SIRA
33180,670.488,240.9695005,175.6450402,1.371911784,0.684609702,33564,205.5385319,0.774835365,0.988559171,0.927479302,0.852964925,0.007262492,0.00237132,0.727549163,0.998133271,SIRA
33206,680.423,260.0898266,163.1027196,1.594638197,0.778937554,33583,205.6190466,0.752663312,0.988774082,0.901298102,0.790569355,0.007832615,0.001887324,0.624999906,0.996648723,SIRA
33318,688.874,257.4648986,165.036857,1.560044849,0.767534855,33692,205.9655193,0.698695634,0.988899442,0.88228562,0.799975144,0.007727502,0.001952202,0.639960231,0.998366662,SIRA
33462,689.937,265.4699791,161.0284951,1.648590077,0.795023273,33812,206.4101297,0.827284415,0.989648645,0.88337049,0.777527201,0.007933476,0.001788569,0.604548548,0.996652737,SIRA
33493,683.487,252.7723761,169.4350399,1.491854201,0.742084098,34040,206.5057192,0.799451008,0.98393067,0.900955615,0.81696316,0.007547021,0.002073792,0.667428805,0.995706467,SIRA
33540,697.714,257.4891433,166.5592919,1.545930823,0.762609219,34165,206.6505609,0.72522055,0.981706425,0.865800929,0.802560288,0.007677076,0.001964655,0.644103015,0.995738705,SIRA
33587,672.575,240.3770452,178.6807736,1.34528769,0.668918861,34033,206.7953012,0.73419022,0.986895072,0.933038657,0.860295545,0.007156848,0.0024182,0.740108425,0.995658754,SIRA
33605,687.194,259.0547378,165.8371507,1.562103164,0.768239458,34047,206.8507068,0.76618787,0.987017946,0.894241964,0.798482624,0.007708815,0.001932989,0.637574501,0.995957145,SIRA
33634,670.53,242.6749657,176.8391369,1.372292186,0.684824768,34002,206.9399402,0.797524482,0.989177107,0.940052172,0.852745316,0.007215168,0.002353442,0.727174573,0.997895985,SIRA
33680,683.09,256.203255,167.9334938,1.525623324,0.755221394,34019,207.081404,0.80680321,0.99003498,0.907039273,0.808269996,0.007606985,0.00200271,0.653300387,0.996690308,SIRA
33739,686.903,255.8043441,168.5926382,1.517292492,0.752082735,34101,207.2627053,0.771353452,0.989384476,0.898568612,0.810239193,0.007581859,0.002015619,0.656487549,0.996083629,SIRA
33885,680.022,245.4253999,176.3160798,1.391962662,0.695619842,34281,207.7106689,0.811422414,0.988448412,0.92081297,0.846329145,0.007242892,0.002292181,0.716273022,0.997025303,SIRA
34031,691.801,265.5715834,163.6202104,1.623097677,0.787663356,34420,208.1576685,0.740738322,0.988698431,0.893556882,0.783810022,0.007803814,0.001816895,0.61435815,0.997163286,SIRA
34099,670.159,237.7722053,183.2249309,1.297706618,0.637330955,34376,208.3655327,0.800671551,0.991942053,0.954104179,0.87632418,0.006972996,0.002536637,0.767944068,0.996566099,SIRA
34112,693.8,258.1399044,168.6966258,1.530201942,0.756919163,34507,208.4052479,0.777747378,0.988553047,0.890529798,0.807334489,0.007567422,0.001983087,0.651788978,0.997368759,SIRA
34146,789.379,247.6608668,176.137973,1.406061752,0.702983339,34931,208.5090825,0.762664165,0.977527125,0.688618305,0.841913723,0.007252998,0.002247852,0.708818718,0.996642888,SIRA
34189,687.252,249.0621247,174.9936597,1.423263706,0.711574669,34559,208.6403288,0.730066197,0.989293672,0.909628874,0.837703963,0.007284861,0.002212908,0.701747929,0.998772358,SIRA
34238,698.847,255.8292238,170.8670985,1.497240991,0.744255376,34724,208.7897879,0.724889905,0.986003917,0.880955642,0.816129544,0.007472084,0.002044833,0.666067433,0.997263464,SIRA
34242,682.082,247.6193769,177.0846476,1.398310809,0.698972458,34685,208.8019839,0.824710983,0.987227908,0.924902194,0.84323766,0.007231452,0.002255305,0.711049751,0.994268553,SIRA
34459,698.401,254.0993138,173.0599093,1.468273702,0.732216518,35078,209.4625539,0.752544224,0.982353612,0.887774832,0.82433341,0.007373961,0.002100353,0.679525571,0.997729526,SIRA
34593,697.522,259.7300932,170.1627664,1.526362663,0.755496838,35028,209.8694251,0.767369122,0.987581363,0.893474724,0.808028914,0.007508169,0.001974338,0.652910725,0.996578553,SIRA
34645,702.351,259.1623421,171.4586651,1.511514988,0.749867638,35144,210.0271031,0.772877348,0.985801275,0.882555487,0.81040749,0.007480512,0.001990329,0.656760299,0.992703036,SIRA
34663,691.502,252.5251606,175.3797061,1.439876746,0.719488949,35079,210.0816564,0.777964808,0.988141053,0.910938652,0.831923662,0.00728515,0.002152545,0.69209698,0.996534347,SIRA
34668,704.917,268.2745335,166.9007759,1.607389373,0.782916503,35416,210.0968075,0.747670807,0.978879602,0.876723572,0.783141079,0.007738391,0.001795521,0.613309949,0.985827894,SIRA
34717,700.168,262.5162029,168.8110526,1.555088952,0.765824168,35181,210.2452313,0.815527367,0.986811063,0.889912971,0.80088478,0.007561604,0.001918995,0.64141643,0.997459604,SIRA
34783,724.442,252.1944891,175.8885352,1.433831312,0.716650856,35370,210.4449835,0.769518373,0.983404015,0.832855502,0.834455123,0.00725051,0.002168504,0.696315353,0.998398756,SIRA
34825,704.926,264.593648,168.2855608,1.572289665,0.771676595,35221,210.5719999,0.716962098,0.988756708,0.880671477,0.795831652,0.007597808,0.001879979,0.633348018,0.995806542,SIRA
34862,702.718,264.0184917,168.7377813,1.564667318,0.769112436,35381,210.6838319,0.732148858,0.98533111,0.887156025,0.797988923,0.007573246,0.001894302,0.636786321,0.996358746,SIRA
34892,710.337,273.7491085,163.0004469,1.679437779,0.803401735,35261,210.7744629,0.680753097,0.989535181,0.868974144,0.769954883,0.007845612,0.001700857,0.592830522,0.995621975,SIRA
34894,707.258,264.3841713,168.9600431,1.564773342,0.769148419,35522,210.7805035,0.715686275,0.982320815,0.876606898,0.797250843,0.00757678,0.001888184,0.635608907,0.994583874,SIRA
34942,701.872,250.9163364,178.0581443,1.409182025,0.704572983,35396,210.925428,0.786503703,0.987173692,0.8913367,0.840620547,0.007180938,0.002211877,0.706642904,0.995788479,SIRA
34990,700.748,257.018073,174.0215042,1.476932832,0.735910467,35507,211.0702529,0.768335529,0.985439491,0.895426767,0.82122728,0.007345472,0.002060881,0.674414245,0.996064541,SIRA
35077,707.652,261.0852171,172.9925206,1.509228354,0.748982079,35566,211.3324952,0.785880719,0.986250914,0.880223238,0.809438763,0.007443203,0.00197095,0.655191111,0.988833002,SIRA
35129,703.253,268.4473909,167.1702673,1.605832157,0.782436731,35497,211.4890824,0.814453306,0.989632927,0.892590919,0.787823199,0.00764176,0.001815885,0.620665393,0.996684447,SIRA
35135,692.108,253.0996749,176.9096429,1.430672013,0.715148816,35530,211.5071427,0.775829708,0.988882634,0.92172652,0.835667382,0.007203634,0.002167031,0.698339973,0.999095455,SIRA
35152,711.89,265.1925197,169.6885131,1.562819515,0.768483875,35769,211.5583051,0.693415394,0.982750426,0.871633912,0.797753667,0.007544166,0.001884804,0.636410914,0.994595396,SIRA
35215,711.318,269.1178308,167.0956931,1.610561144,0.78388851,35600,211.7477994,0.765244035,0.989185393,0.874600979,0.786821887,0.007642136,0.001806759,0.619088682,0.997080176,SIRA
35249,706.381,272.6598718,165.2835727,1.649648948,0.795320184,35703,211.8499958,0.751609877,0.987283982,0.8877254,0.776975337,0.007735251,0.001738934,0.603690674,0.995877686,SIRA
35291,723.178,276.2396963,163.1613077,1.693046593,0.806926986,35849,211.9761703,0.71922638,0.984434712,0.847975719,0.767363175,0.007827483,0.001674194,0.588846242,0.996944124,SIRA
35380,697.382,255.5805925,176.7753124,1.445793471,0.722221617,35828,212.2432922,0.801467923,0.987495813,0.914168443,0.830435872,0.007223872,0.002119211,0.689623738,0.997053497,SIRA
35444,716.279,268.0805534,169.8239972,1.578578751,0.773758062,35949,212.4351723,0.736881497,0.985952321,0.868136777,0.792430371,0.007563496,0.001839699,0.627945892,0.991262043,SIRA
35468,711.867,273.1429586,165.9725366,1.64571178,0.794212727,35914,212.5070826,0.690361258,0.987581445,0.879526324,0.778006813,0.00770111,0.001740471,0.6052946,0.996140454,SIRA
35476,711.317,266.8508275,169.9283492,1.570372623,0.771036014,36062,212.5310474,0.775499497,0.983750208,0.881085662,0.796441403,0.00752201,0.001866934,0.634318908,0.996117047,SIRA
35506,713.086,262.1062149,173.2478277,1.512897555,0.750400622,35941,212.620891,0.760918949,0.987896831,0.877460939,0.811201257,0.007382026,0.001971831,0.658047479,0.995558422,SIRA
35561,708.141,259.7683482,174.8105517,1.485999247,0.739689928,36021,212.7855057,0.793648314,0.987229672,0.89113674,0.819135615,0.007304866,0.002028688,0.670983156,0.997080465,SIRA
35570,710.53,263.2603831,173.378732,1.518412207,0.752508363,36054,212.8124306,0.789286824,0.986575692,0.885378334,0.808372411,0.007401192,0.001949518,0.653465955,0.992230682,SIRA
35633,712.676,262.5884816,173.4937258,1.513533013,0.750644977,36022,213.0008091,0.694979716,0.989201044,0.881612997,0.811158234,0.00736925,0.001968001,0.657977681,0.995870943,SIRA
35640,688.039,254.5170737,178.7279813,1.424047157,0.711956139,36020,213.0217298,0.777894185,0.989450305,0.946066027,0.8369644,0.007141332,0.002161658,0.700509407,0.997558429,SIRA
35734,704.049,255.609616,178.9039583,1.428753273,0.71423016,36235,213.3024657,0.718704747,0.986173589,0.905911401,0.834485295,0.007153121,0.002139686,0.696365707,0.994934783,SIRA
35791,710.277,262.4779118,174.1044267,1.507588962,0.748344051,36211,213.4725194,0.71092881,0.988401315,0.891514053,0.813297081,0.007333629,0.001979227,0.661452141,0.997197947,SIRA
35815,713.667,269.7371754,169.9114488,1.587516187,0.776664212,36226,213.5440804,0.726971948,0.988654558,0.883656728,0.791674637,0.007531402,0.001824915,0.626748731,0.994973756,SIRA
35827,703.778,269.6084179,169.4919236,1.590685928,0.777680584,36164,213.579852,0.740349645,0.990681341,0.908968712,0.792185399,0.007525286,0.001828143,0.627557706,0.998247212,SIRA
35867,709.926,263.9178839,173.2989923,1.522904897,0.754204312,36262,213.6990471,0.788476335,0.989107054,0.89429078,0.809717947,0.007358237,0.001951141,0.655643154,0.998482169,SIRA
35889,715.89,271.930781,168.974303,1.609302576,0.783503647,36306,213.7645762,0.788959968,0.988514295,0.879991809,0.786099225,0.007576995,0.001784786,0.617951991,0.994471731,SIRA
35906,708.182,265.8057944,172.462698,1.541236438,0.760933637,36238,213.8151985,0.810921903,0.990838346,0.899678045,0.804403828,0.007402824,0.001911938,0.647065518,0.997280955,SIRA
35911,721.98,269.0603279,170.5174852,1.577904621,0.773536406,36408,213.8300851,0.692140159,0.986349154,0.865739093,0.794729148,0.007492421,0.00184365,0.631594419,0.996595752,SIRA
35918,715.801,256.7234857,179.0193616,1.434054302,0.71675638,36341,213.8509246,0.708190386,0.988360254,0.880921904,0.833001017,0.007147488,0.002122831,0.693890694,0.995076935,SIRA
35926,715.377,266.4012632,172.4696751,1.544626689,0.762145631,36384,213.8747388,0.791182171,0.987412049,0.882162888,0.802829297,0.007415278,0.001900203,0.64453488,0.995565777,SIRA
36007,705.523,263.3429808,174.7772671,1.506734744,0.748010559,36397,214.1157077,0.734536924,0.989284831,0.909022117,0.813067837,0.007313661,0.001971613,0.661079307,0.996071161,SIRA
36021,729.436,282.1298385,163.2757275,1.727934965,0.815522418,36466,214.1573292,0.809478865,0.987796852,0.85072901,0.75907366,0.007832371,0.001604016,0.576192822,0.995623723,SIRA
36067,707.031,249.2151411,185.4308218,1.343979058,0.668113678,36473,214.2940285,0.693049711,0.988868478,0.906656902,0.859875638,0.006909783,0.002330165,0.739386113,0.993719451,SIRA
36100,715.767,262.1318324,176.1157026,1.488406931,0.740678821,36686,214.3920417,0.736404063,0.984026604,0.885469737,0.817878698,0.00726127,0.002004232,0.668925565,0.995633446,SIRA
36125,718.771,269.1317271,171.4965849,1.569312457,0.770680521,36539,214.4662644,0.693351503,0.988669641,0.878691908,0.796882132,0.007450013,0.001853161,0.635021132,0.996546572,SIRA
36128,712.701,265.2350469,174.0750675,1.523682,0.754495756,36468,214.4751694,0.71699611,0.990676758,0.89379732,0.808623038,0.007341537,0.001936204,0.653871217,0.996291804,SIRA
36129,712.296,259.6400787,177.9169252,1.459333216,0.728313141,36582,214.4781376,0.701806527,0.987616861,0.894838774,0.826059439,0.007186473,0.002064148,0.682374196,0.99581133,SIRA
36144,730.977,271.9255104,169.5989374,1.603344422,0.781666753,36732,214.5226564,0.689797321,0.983992159,0.850038611,0.788902285,0.007523393,0.001797572,0.622366815,0.997868361,SIRA
36158,718.646,274.3255445,169.2616883,1.62071847,0.78695507,36804,214.5641989,0.746757538,0.98244756,0.87980057,0.782151729,0.007586856,0.001751482,0.611761327,0.991492882,SIRA
36179,710.469,268.9020011,172.4560837,1.559249145,0.767261547,36533,214.6264976,0.725786391,0.990310131,0.900691692,0.798158797,0.007432544,0.001860692,0.637057465,0.993331308,SIRA
36197,710.441,262.1711384,176.1394356,1.488429536,0.740688077,36607,214.6798822,0.777577281,0.988799956,0.901210842,0.818853988,0.007242897,0.002008713,0.670521853,0.998024531,SIRA
36266,705.396,259.0404905,179.2360903,1.445247383,0.72197124,36723,214.8843999,0.782674378,0.987555483,0.915890461,0.829539813,0.007142792,0.002086396,0.688136301,0.994527188,SIRA
36322,719.437,272.0582306,170.8914975,1.591993952,0.778097847,36717,215.0502424,0.771856007,0.98924204,0.8818487,0.790456668,0.007490178,0.001803782,0.624821744,0.994712437,SIRA
36398,708.613,258.4921149,179.5853194,1.439383329,0.719259066,36836,215.2751099,0.777535675,0.988109458,0.910896752,0.832811129,0.007101822,0.002107345,0.693574376,0.998319394,SIRA
36408,727.625,258.0244845,180.2125158,1.431778938,0.715676577,36880,215.3046803,0.7585,0.987201735,0.864154632,0.834435076,0.007087027,0.002119406,0.696281896,0.996921753,SIRA
36417,714.972,258.6118866,179.4463484,1.441165501,0.720087922,36862,215.3312901,0.780041126,0.987927947,0.895232751,0.832642664,0.007101406,0.002105517,0.693293805,0.999151115,SIRA
36447,706.901,259.8884392,178.9012545,1.4526921,0.725352979,36835,215.4199659,0.773427553,0.98946654,0.916546406,0.828893992,0.007130585,0.002076352,0.68706525,0.998094261,SIRA
36457,709.285,247.0727088,188.5366505,1.310475752,0.646302092,36944,215.4495163,0.72083597,0.986817887,0.910645281,0.872008557,0.006777099,0.002417167,0.760398924,0.996484351,SIRA
36474,713.319,259.3227454,179.5186179,1.444545131,0.721648717,36885,215.4997428,0.811290538,0.988857259,0.900794392,0.8310098,0.007109797,0.002091518,0.690577288,0.997570059,SIRA
36503,713.806,266.3914955,174.7192151,1.524683449,0.754870516,36922,215.5853963,0.803889183,0.988651752,0.900280895,0.809280326,0.007297797,0.001930934,0.654934646,0.998568015,SIRA
36551,705.826,257.1654694,181.4023885,1.417652058,0.708817709,36979,215.7270929,0.781839572,0.988425863,0.921963702,0.838864928,0.007035798,0.002149123,0.703694367,0.997593768,SIRA
36553,719.347,265.8793197,175.6988246,1.513267492,0.750542922,37043,215.7329949,0.769569245,0.98677213,0.887679145,0.811394414,0.007273803,0.001944775,0.658360896,0.996276141,SIRA
36571,708.781,256.9479833,182.0573632,1.411357271,0.705672843,36981,215.7861056,0.749989746,0.988913226,0.914792438,0.839804628,0.007026004,0.002155764,0.705271814,0.995390503,SIRA
36580,705.852,259.442714,179.9459293,1.441781512,0.720373481,37021,215.8126561,0.779342523,0.988087842,0.922627226,0.831831632,0.007092474,0.002094688,0.691943863,0.997631869,SIRA
36606,706.337,250.3332284,187.889661,1.33234169,0.660804333,37135,215.8893392,0.833925642,0.985754679,0.922015509,0.862407841,0.006838585,0.002333441,0.743747285,0.990925514,SIRA
36640,719.248,268.4934083,174.0701632,1.542443595,0.761366326,37114,215.989576,0.775597468,0.987228539,0.890036881,0.8044502,0.007327877,0.001893017,0.647140124,0.998177139,SIRA
36644,712.69,260.2830363,179.7242829,1.448235219,0.723336624,37039,216.0013655,0.810134418,0.989335565,0.90659101,0.829871084,0.007103019,0.002078094,0.688686016,0.997379343,SIRA
36646,697.989,255.1575678,183.2213236,1.392619389,0.695969557,37017,216.00726,0.755120544,0.989977578,0.945233891,0.846564191,0.006962767,0.002205978,0.71667093,0.998049833,SIRA
36651,709.026,260.0872702,179.8251552,1.44633419,0.722469168,37023,216.0219955,0.771973798,0.989952192,0.916160093,0.830575043,0.007096321,0.002083188,0.689854902,0.99776073,SIRA
36670,717.172,273.8378844,171.0149475,1.601251168,0.781015497,37023,216.0779815,0.803637957,0.990465386,0.895930091,0.789072637,0.007467627,0.00178579,0.622635626,0.996996024,SIRA
